pl_name,hostname,pl_letter,pl_bmasse,pl_bmassj,pl_rade,pl_orbper,st_met,st_teff,st_mass,st_rad,disc_year,discoverymethod
"TOI-451 b","TOI-451","b",4.70000000,0.01478785,1.84000000,1.85870330000,0.0200,5490.00,0.930000,0.850000,2020,"Transit"
"TOI-451 c","TOI-451","c",3.70000000,0.01164150,2.93000000,9.19246300000,0.0200,5490.00,0.930000,0.850000,2020,"Transit"
"TOI-451 d","TOI-451","d",10.20000000,0.03209279,3.93000000,16.36496200000,0.0200,5490.00,0.930000,0.850000,2020,"Transit"
"TOI-4515 b","TOI-4515","b",637.00000000,2.00500000,12.17000000,15.26644600000,0.0500,5433.00,0.949000,0.860000,2024,"Transit"
"TOI-4529 b","TOI-4529","b",4.90000000,0.01541712,1.77000000,5.87957700000,-0.2400,3697.00,0.482000,0.480000,2026,"Transit"
"TOI-4551 b","TOI-4551","b",473.56432643,1.49000000,11.85910158,9.95581000000,0.2300,4896.00,1.310000,3.550000,2023,"Transit"
"TOI-4552 b","TOI-4552","b",1.83000000,0.00575782,1.11000000,0.30110032000,-0.0700,3258.00,0.261900,0.286900,2026,"Transit"
"TOI-4562 c","TOI-4562","c",1833.86990839,5.77000000,,3990.00000000000,0.0800,6096.00,1.192000,1.152000,2024,"Transit Timing Variations"
"TOI-4582 b","TOI-4582","b",168.44905571,0.53000000,10.53644186,31.03400000000,0.1700,5190.00,1.340000,2.500000,2023,"Transit"
"TOI-4600 b","TOI-4600","b",959.84178914,3.02000000,6.80000000,82.68690000000,0.1600,5170.00,0.890000,0.810000,2023,"Transit"
"TOI-4600 c","TOI-4600","c",2946.26933289,9.27000000,9.42000000,482.81910000000,0.1600,5170.00,0.890000,0.810000,2023,"Transit"
"TOI-4602.01","TOI-4602","b",5.53000000,0.01740000,2.45000000,3.98129990000,-0.2600,5966.00,0.900000,1.080000,2024,"Transit"
"TOI-4603 b","TOI-4603","b",4096.80816623,12.89000000,11.67975789,7.24599000000,0.3420,6264.00,1.765000,2.738000,2023,"Transit"
"TOI-4641 b","TOI-4641","b",1229.99593509,3.87000000,8.18255591,22.09341000000,-0.0900,6560.00,1.410000,1.720000,2023,"Transit"
"TOI-4666 b","TOI-4666","b",155.41809102,0.48900000,12.53164042,2.90891650000,0.7900,3793.00,0.576000,0.585000,2025,"Transit"
"TOI-469.01","TOI-469","b",9.10000000,0.02863180,3.41000000,13.63082050000,0.2400,5289.00,0.901000,0.980000,2021,"Transit"
"TOI-4734 b","TOI-4734","b",61.65871096,0.19400000,10.91754720,6.23563300000,0.2880,6070.00,1.391000,1.857000,2025,"Transit"
"TOI-4773 b","TOI-4773","b",1687.66884117,5.31000000,15.22179579,1.74528510000,0.1100,6740.00,1.452000,1.550000,2025,"Transit"
"TOI-4791 b","TOI-4791","b",734.18362017,2.31000000,12.44196858,4.28088000000,0.2070,6058.00,1.242000,1.409000,2023,"Transit"
"TOI-4794 b","TOI-4794","b",308.29355479,0.97000000,14.35870428,3.56581160000,-0.1020,6390.00,1.250000,1.451000,2025,"Transit"
"TOI-480 b","TOI-480","b",20.80000000,0.06544412,2.85372018,6.86619600000,0.1640,6174.00,1.279300,1.487700,2024,"Transit"
"TOI-481 b","TOI-481","b",486.27990000,1.53000000,11.09691000,10.33111000000,0.2600,5735.00,1.140000,1.660000,2020,"Transit"
"TOI-4860 b","TOI-4860","b",86.70000000,0.27300000,8.70000000,1.52275910000,0.2700,3260.00,0.340000,0.358000,2023,"Transit"
"TOI-4914 b","TOI-4914","b",227.00000000,0.71422187,12.87000000,10.60057000000,-0.1300,5805.00,1.030000,1.000000,2024,"Transit"
"TOI-4940 b","TOI-4940","b",89.00000000,0.28002532,6.61000000,25.86781100000,0.3260,5504.00,1.012000,1.163000,2025,"Transit"
"TOI-4961 b","TOI-4961","b",572.09113260,1.80000000,12.34108775,7.47918200000,0.2060,5380.00,0.912000,0.912000,2025,"Transit"
"TOI-4994 b","TOI-4994","b",88.99195396,0.28000000,8.54124329,21.49198400000,0.1650,5640.00,1.005000,1.055000,2024,"Transit"
"TOI-500 b","TOI-500","b",1.42000000,0.00446782,1.16600000,0.54817700000,0.1200,4440.00,0.740000,0.678000,2022,"Transit"
"TOI-500 c","TOI-500","c",5.03000000,0.01582615,,6.63560000000,0.1200,4440.00,0.740000,0.678000,2022,"Radial Velocity"
"TOI-500 d","TOI-500","d",33.12000000,0.10420717,,26.23300000000,0.1200,4440.00,0.740000,0.678000,2022,"Radial Velocity"
"TOI-500 e","TOI-500","e",15.05000000,0.04735260,,61.30000000000,0.1200,4440.00,0.740000,0.678000,2022,"Radial Velocity"
"TOI-5005 b","TOI-5005","b",32.70000000,0.10300000,6.25000000,6.30850440000,0.1500,5749.00,0.970000,0.930000,2024,"Transit"
"TOI-5007 b","TOI-5007","b",211.03806225,0.66400000,11.07447293,2.54337100000,0.4300,3793.00,0.632000,0.656000,2026,"Transit"
"TOI-5027 b","TOI-5027","b",642.01338214,2.02000000,10.76062147,10.24368000000,-0.1500,5909.00,1.020000,0.920000,2025,"Transit"
"TOI-5076 b","TOI-5076","b",16.14568308,0.05080000,3.48935569,23.44316200000,0.0820,4780.00,0.789000,0.844000,2024,"Transit"
"TOI-5108 b","TOI-5108","b",32.00000000,0.10068326,6.60000000,6.75358100000,0.2000,5808.00,1.100000,1.290000,2025,"Transit"
"TOI-5110 b","TOI-5110","b",921.70238030,2.90000000,11.98240037,30.15857700000,0.0650,6160.00,1.469000,2.333000,2024,"Transit"
"TOI-512 b","TOI-512","b",3.57000000,0.01123248,1.54000000,7.18886000000,-0.1100,5277.00,0.740000,0.890000,2025,"Transit"
"TOI-5153 b","TOI-5153","b",1036.12060682,3.26000000,11.88151954,20.33003000000,0.1200,6300.00,1.240000,1.400000,2022,"Transit"
"TOI-5181 A b","TOI-5181 A","b",330.54154328,1.04000000,13.34989601,3.89222950000,0.2080,6060.00,1.250000,1.530000,2025,"Transit"
"TOI-519 b","TOI-519","b",147.15455244,0.46300000,11.54525012,1.26523280000,0.2700,3322.00,0.335000,0.350000,2021,"Transit"
"TOI-5205 b","TOI-5205","b",343.00000000,1.08000000,11.60000000,1.63075700000,0.0000,3430.00,0.392000,0.394000,2023,"Transit"
"TOI-521 b","TOI-521","b",5.30000000,0.01667566,1.98000000,1.54285047000,-0.1200,3544.00,0.420000,0.421000,2025,"Transit"
"TOI-5210 b","TOI-5210","b",81.99972901,0.25800000,10.72699453,4.56610610000,0.3240,5723.00,1.105000,1.209000,2025,"Transit"
"TOI-5218 b","TOI-5218","b",657.00000000,2.06715317,9.86000000,4.29145200000,0.4100,4230.00,0.739000,0.708000,2024,"Transit"
"TOI-5232 b","TOI-5232","b",743.71847238,2.34000000,12.77823800,4.09666920000,-0.1040,6500.00,1.389000,1.785000,2024,"Transit"
"TOI-5261 b","TOI-5261","b",3651.84839643,11.49000000,11.60129502,4.15097680000,0.2540,5790.00,1.037000,1.021000,2025,"Transit"
"TOI-5292 A b","TOI-5292 A","b",412.85910069,1.29900000,12.64373023,2.02191000000,0.3300,3919.00,0.596000,0.611000,2026,"Transit"
"TOI-5293 A b","TOI-5293 A","b",170.40000000,0.54000000,11.90000000,2.93028900000,-0.0300,3586.00,0.540000,0.520000,2023,"Transit"
"TOI-530 b","TOI-530","b",127.13136280,0.40000000,9.30345398,6.38759700000,0.3760,3659.00,0.530000,0.540000,2021,"Transit"
"TOI-5300 b","TOI-5300","b",190.69704420,0.60000000,9.86390302,2.26219600000,-0.1700,4610.00,0.670000,0.650000,2025,"Transit"
"TOI-5301 b","TOI-5301","b",1182.32167404,3.72000000,13.09208946,5.85885800000,0.0300,6240.00,1.483000,2.190000,2024,"Transit"
"TOI-532 b","TOI-532","b",61.50000000,0.19350064,5.82000000,2.32665080000,0.3380,3927.00,0.639000,0.612000,2021,"Transit"
"TOI-5322 b","TOI-5322","b",184.02264765,0.57900000,16.61170940,5.42332070000,-0.0480,5692.00,0.998000,1.462000,2025,"Transit"
"TOI-5340 b","TOI-5340","b",270.15414595,0.85000000,15.07607904,4.93943920000,0.2080,5990.00,1.350000,1.842000,2025,"Transit"
"TOI-5344 b","TOI-5344","b",130.94530368,0.41200000,10.60369574,3.79262200000,0.4250,3747.00,0.612000,0.588000,2023,"Transit"
"TOI-5349 b","TOI-5349","b",127.40000000,0.40000000,10.20000000,3.31792100000,0.5000,3751.00,0.610000,0.580000,2026,"Transit"
"TOI-5350 b","TOI-5350","b",2094.48920213,6.59000000,12.41955062,7.58136700000,0.0440,6220.00,1.167000,1.263000,2025,"Transit"
"TOI-5386 A b","TOI-5386 A","b",155.10026262,0.48800000,14.70618268,3.62156552000,0.1820,6094.00,1.165000,1.245000,2025,"Transit"
"TOI-5388.01","TOI-5388","b",2.20000000,0.00692197,0.99000000,2.59467480000,-0.3600,3440.00,0.292000,0.300000,2024,"Transit"
"TOI-5398 b","TOI-5398","b",58.70000000,0.18469085,10.30000000,10.59054700000,0.0900,6000.00,1.146000,1.051000,2022,"Transit"
"TOI-5398 c","TOI-5398","c",11.80000000,0.03712695,3.52000000,4.77271000000,0.0900,6000.00,1.146000,1.051000,2023,"Transit"
"TOI-5422 b","TOI-5422","b",8899.19539600,28.00000000,9.10169233,5.37721900000,-0.0120,5820.00,1.066000,1.474000,2026,"Transit"
"TOI-544 b","TOI-544","b",2.89000000,0.00909296,2.01800000,1.54835200000,-0.1700,4169.00,0.631000,0.623000,2022,"Transit"
"TOI-544 c","TOI-544","c",21.50000000,0.06764657,,50.08900000000,-0.1700,4169.00,0.631000,0.623000,2023,"Radial Velocity"
"TOI-5542 b","TOI-5542","b",419.53349724,1.32000000,11.30986153,75.12375000000,-0.2100,5700.00,0.890000,1.058000,2022,"Transit"
"TOI-5573 b","TOI-5573","b",112.00000000,0.35000000,9.75000000,8.79758977000,0.4200,3790.00,0.619000,0.594000,2025,"Transit"
"TOI-558 b","TOI-558","b",1147.36054927,3.61000000,12.17295304,14.57407100000,-0.0040,6466.00,1.349000,1.496000,2021,"Transit"
"TOI-559 b","TOI-559","b",1910.14872607,6.01000000,12.22899794,6.98390950000,-0.0690,5925.00,1.026000,1.233000,2021,"Transit"
"TOI-5592 b","TOI-5592","b",285.72773789,0.89900000,17.14974047,2.60858460000,-0.0130,6237.00,1.194000,1.393000,2025,"Transit"
"TOI-5616 b","TOI-5616","b",624.00000000,1.96332356,10.78000000,2.00284900000,0.1400,3996.00,0.666000,0.646000,2024,"Transit"
"TOI-5624 b","TOI-5624","b",9.40000000,0.02957571,2.31400000,3.39034730000,-0.0230,5327.00,0.858000,0.820000,2026,"Transit"
"TOI-5624 c","TOI-5624","c",4.80000000,0.01510249,2.47400000,7.88538500000,-0.0230,5327.00,0.858000,0.820000,2026,"Transit"
"TOI-5624 d","TOI-5624","d",4.90000000,0.01541712,3.58400000,13.73146800000,-0.0230,5327.00,0.858000,0.820000,2026,"Transit"
"TOI-5624 e","TOI-5624","e",8.90000000,0.02800253,3.24700000,21.48993600000,-0.0230,5327.00,0.858000,0.820000,2026,"Transit"
"TOI-5624 f","TOI-5624","f",13.00000000,0.04090257,,45.37000000000,-0.0230,5327.00,0.858000,0.820000,2026,"Transit Timing Variations"
"TOI-5628 A b","TOI-5628 A","b",28.60455663,0.09000000,8.29464572,4.34166120000,-0.1000,3310.00,0.360000,0.350000,2026,"Transit"
"TOI-5634 A b","TOI-5634 A","b",588.00000000,1.85005489,10.42000000,2.20353730000,-0.2700,3896.00,0.556000,0.540000,2024,"Transit"
"TOI-564 b","TOI-564","b",464.98529000,1.46300000,11.43318000,1.65114400000,0.1430,5640.00,0.998000,1.088000,2020,"Transit"
"TOI-5678 b","TOI-5678","b",20.00000000,0.06292704,4.91000000,47.73022000000,0.0000,5485.00,0.905000,0.938000,2023,"Transit"
"TOI-5688 A b","TOI-5688 A","b",124.00000000,0.39000000,10.30000000,2.94815527000,0.4700,3713.00,0.600000,0.570000,2024,"Transit"
"TOI-5720 b","TOI-5720","b",4.30000000,0.01352931,1.09000000,1.43445550000,0.0300,3325.00,0.383000,0.383000,2024,"Transit"
"TOI-5734 b","TOI-5734","b",9.10000000,0.02863180,2.10000000,6.18418760000,-0.1300,4750.00,0.724000,0.639000,2026,"Transit"
"TOI-5786 b","TOI-5786","b",73.00000000,0.22968369,8.54000000,12.77910700000,0.0800,6235.00,1.230000,1.360000,2025,"Transit"
"TOI-5788 b","TOI-5788","b",3.72000000,0.01170443,1.52800000,6.34075800000,-0.3200,5615.00,0.870000,0.870000,2026,"Transit"
"TOI-5788 c","TOI-5788","c",6.40000000,0.02013665,2.27200000,16.21336200000,-0.3200,5615.00,0.870000,0.870000,2026,"Transit"
"TOI-5789 b","TOI-5789","b",2.12000000,0.00667027,,2.76369000000,-0.1200,5185.00,0.821000,0.833000,2026,"Radial Velocity"
"TOI-5789 c","TOI-5789","c",5.00000000,0.01573176,2.86000000,12.92774800000,-0.1200,5185.00,0.821000,0.833000,2026,"Transit"
"TOI-5789 d","TOI-5789","d",4.29000000,0.01349785,,29.65000000000,-0.1200,5185.00,0.821000,0.833000,2026,"Radial Velocity"
"TOI-5789 e","TOI-5789","e",11.61000000,0.03652915,,62.98000000000,-0.1200,5185.00,0.821000,0.833000,2026,"Radial Velocity"
"TOI-5795 b","TOI-5795","b",23.66000000,0.07444269,5.62000000,6.14063250000,-0.2700,5715.00,0.901000,1.082000,2025,"Transit"
"TOI-5800 b","TOI-5800","b",9.50000000,0.02989034,2.46000000,2.62788380000,-0.0400,4850.00,0.778000,0.773000,2025,"Transit"
"TOI-5806 b","TOI-5806","b",721.47048389,2.27000000,15.13212395,3.18563810000,-0.0190,6730.00,1.333000,1.387000,2026,"Transit"
"TOI-5811 B b","TOI-5811 B","b",257.44100967,0.81000000,21.96960217,6.25663000000,-0.0600,4840.00,1.080000,3.730000,2026,"Transit"
"TOI-5817 b","TOI-5817","b",10.30000000,0.03240742,3.08000000,15.61031000000,-0.2400,5770.00,0.970000,1.427000,2025,"Transit"
"TOI-5882 b","TOI-5882","b",6995.40323807,22.01000000,11.46678726,7.14897200000,0.1800,5920.00,1.334000,2.260000,2025,"Transit"
"TOI-5916 b","TOI-5916","b",219.00000000,0.68800000,11.80000000,2.36712341000,0.0400,3541.00,0.518000,0.487000,2026,"Transit"
"TOI-6008 b","TOI-6008","b",4.00000000,0.01258541,1.03000000,0.85743470000,0.3000,3075.00,0.230000,0.242000,2024,"Transit"
"TOI-6016 b","TOI-6016","b",371.85923619,1.17000000,13.67495645,4.02368700000,0.2800,6110.00,1.310000,1.510000,2024,"Transit"
"TOI-6019 b","TOI-6019","b",149.00000000,0.46880643,12.30000000,14.54795200000,0.0400,5561.00,1.130000,2.020000,2026,"Transit"
"TOI-6029 b","TOI-6029","b",519.64944544,1.63500000,14.39233122,5.79870000000,0.3700,6223.00,1.548000,2.338000,2024,"Transit"
"TOI-603 b","TOI-603","b",33.00000000,0.10382961,7.37000000,16.17984600000,0.1830,6027.00,1.240000,1.477000,2026,"Transit"
"TOI-6034 b","TOI-6034","b",254.00000000,0.79800000,11.92000000,2.57618400000,-0.0900,3635.00,0.514000,0.489000,2024,"Transit"
"TOI-6038 A b","TOI-6038 A","b",78.50000000,0.24698862,6.41000000,5.82673110000,0.1240,6110.00,1.291000,1.648000,2025,"Transit"
"TOI-6041 b","TOI-6041","b",28.90000000,0.09092957,4.55000000,26.04945000000,0.1040,5445.00,0.885000,0.879000,2025,"Transit"
"TOI-6041 c","TOI-6041","c",77.90000000,0.24510081,,88.00000000000,0.1040,5445.00,0.885000,0.879000,2025,"Radial Velocity"
"TOI-6054.01","TOI-6054","b",12.50000000,0.03932940,2.64000000,7.50142800000,-0.0700,6047.00,1.107000,1.662000,2024,"Transit"
"TOI-6054.02","TOI-6054","c",9.30000000,0.02926107,2.82000000,12.56363600000,-0.0700,6047.00,1.107000,1.662000,2024,"Transit"
"TOI-6130 b","TOI-6130","b",333.71982735,1.05000000,14.34749530,2.39267900000,0.2800,6110.00,1.310000,1.510000,2024,"Transit"
"TOI-615 b","TOI-615","b",138.25535705,0.43500000,18.97680433,4.66159830000,-0.1000,6850.00,1.449000,1.732000,2023,"Transit"
"TOI-6158 b","TOI-6158","b",135.00000000,0.42500000,10.40000000,3.04468990000,0.1100,3467.00,0.503000,0.476000,2026,"Transit"
"TOI-622 b","TOI-622","b",96.30200732,0.30300000,9.23620010,6.40251300000,0.0900,6400.00,1.313000,1.415000,2023,"Transit"
"TOI-6255 b","TOI-6255","b",1.44000000,0.00453075,1.07900000,0.23818244000,-0.1400,3421.00,0.353000,0.370000,2024,"Transit"
"TOI-628 b","TOI-628","b",2011.86390000,6.33000000,11.88154000,3.40956750000,0.2580,6250.00,1.311000,1.345000,2021,"Transit"
"TOI-6303 b","TOI-6303","b",2493.00000000,7.84000000,11.59000000,9.48523600000,0.4400,3977.00,0.644000,0.609000,2025,"Transit"
"TOI-6324 b","TOI-6324","b",1.17000000,0.00368123,1.05900000,0.27922100000,-0.3200,3247.00,0.269000,0.293000,2025,"Transit"
"TOI-6330 b","TOI-6330","b",3179.00000000,10.00000000,10.89000000,6.85002460000,0.0800,3539.00,0.531000,0.490000,2025,"Transit"
"TOI-640 b","TOI-640","b",181.16219199,0.57000000,19.27944680,5.00377700000,0.0720,6460.00,1.536000,2.082000,2021,"Transit"
"TOI-6420 b","TOI-6420","b",2606.19293740,8.20000000,11.93756445,6.96150800000,0.2400,6020.00,1.165000,1.312000,2025,"Transit"
"TOI-654.01","TOI-654","b",8.71000000,0.02740472,2.37800000,1.52756100000,0.1200,3521.00,0.419000,0.430000,2024,"Transit"
"TOI-6564 b","TOI-6564","b",222.16205649,0.69900000,16.39873876,3.98541300000,0.1900,5943.00,1.180000,1.700000,2026,"Transit"
"TOI-6628 b","TOI-6628","b",235.19302118,0.74000000,10.98480109,18.18424000000,0.3600,5463.00,0.970000,1.010000,2025,"Transit"
"TOI-663 b","TOI-663","b",4.45000000,0.01400127,2.27000000,2.59890200000,0.0700,3681.00,0.514000,0.512000,2024,"Transit"
"TOI-663 c","TOI-663","c",3.65000000,0.01148418,2.26000000,4.69555070000,0.0700,3681.00,0.514000,0.512000,2024,"Transit"
"TOI-663 d","TOI-663","d",5.20000000,0.01636103,1.92000000,7.10272680000,0.0700,3681.00,0.514000,0.512000,2024,"Transit"
"TOI-6651 b","TOI-6651","b",61.00000000,0.19192746,5.09000000,5.05697300000,0.2250,5940.00,1.323000,1.721000,2024,"Transit"
"TOI-669 b","TOI-669","b",10.00000000,0.03146352,2.58606487,3.94515200000,0.0010,5597.00,0.924500,0.988200,2023,"Transit"
"TOI-6692 b","TOI-6692","b",197.05361234,0.62000000,11.67975789,131.12500000000,-0.0080,5890.00,1.047000,1.385000,2026,"Transit"
"TOI-6695 b","TOI-6695","b",66.74396547,0.21000000,9.52763359,80.38900000000,0.2000,6400.00,1.338000,1.517000,2025,"Transit"
"TOI-6695 c","TOI-6695","c",460.85119015,1.45000000,,242.40000000000,0.2000,6400.00,1.338000,1.517000,2025,"Radial Velocity"
"TOI-672 b","TOI-672","b",50.90000000,0.16014931,5.31000000,3.63358100000,-0.1400,3810.00,0.540000,0.540000,2023,"Transit"
"TOI-674 b","TOI-674","b",23.60000000,0.07425390,5.25000000,1.97714300000,0.1700,3514.00,0.420000,0.420000,2021,"Transit"
"TOI-677 b","TOI-677","b",392.20025424,1.23400000,13.11450742,11.23659850000,0.0000,6295.00,1.181000,1.280000,2020,"Transit"
"TOI-6884 b","TOI-6884","b",8365.24367224,26.32000000,10.39072511,4.80826400000,0.0940,6330.00,1.410000,1.840000,2026,"Transit"
"TOI-6894 b","TOI-6894","b",53.39517238,0.16800000,9.58367850,3.37077196000,0.1420,3007.00,0.207000,0.227600,2025,"Transit"
"TOI-7041 b","TOI-7041","b",114.41822652,0.36000000,11.43316031,9.69100000000,0.2500,4700.00,1.070000,4.100000,2025,"Transit"
"TOI-7149 b","TOI-7149","b",224.00000000,0.70500000,13.20000000,2.65206166000,-0.0800,3363.00,0.344000,0.351000,2025,"Transit"
"TOI-7169 b","TOI-7169","b",130.30964687,0.41000000,16.53324653,3.43731250000,-0.7200,5714.00,0.885000,1.500000,2026,"Transit"
"TOI-7189 b","TOI-7189","b",159.04000000,0.50000000,10.90000000,2.89055000000,0.4700,3775.00,0.612000,0.591000,2026,"Transit"
"TOI-7265 B b","TOI-7265 B","b",224.95000000,0.71000000,10.70000000,4.17232000000,0.3500,3503.00,0.521000,0.497000,2026,"Transit"
"TOI-733 b","TOI-733","b",5.72000000,0.01799713,1.99200000,4.88476500000,-0.0400,5585.00,0.956000,0.949000,2023,"Transit"
"TOI-7393 b","TOI-7393","b",194.78000000,0.61000000,11.30000000,3.33708000000,-0.3500,3927.00,0.600000,0.582000,2026,"Transit"
"TOI-7394 B b","TOI-7394 B","b",668.74000000,2.10000000,11.50000000,1.25299500000,0.5000,3717.00,0.624000,0.609000,2026,"Transit"
"TOI-7510 b","TOI-7510","b",18.10000000,0.05710000,7.31000000,11.53086900000,0.2500,5720.00,1.063000,1.035000,2025,"Transit"
"TOI-7510 c","TOI-7510","c",131.00000000,0.41200000,10.81000000,22.56874230000,0.2500,5720.00,1.063000,1.035000,2025,"Transit"
"TOI-7510 d","TOI-7510","d",190.00000000,0.59700000,10.52000000,48.86446800000,0.2500,5720.00,1.063000,1.035000,2025,"Transit"
"TOI-756 b","TOI-756","b",9.83000000,0.03092864,2.81000000,1.23924950000,0.1960,3657.00,0.505000,0.505000,2025,"Transit"
"TOI-756 c","TOI-756","c",1287.20504835,4.05000000,,149.40000000000,0.1960,3657.00,0.505000,0.505000,2025,"Radial Velocity"
"TOI-757 b","TOI-757","b",10.50000000,0.03303669,2.50000000,17.46819000000,-0.2700,5278.00,0.800000,0.780000,2024,"Transit"
"TOI-762 A b","TOI-762 A","b",79.77493016,0.25100000,8.33948164,3.47168260000,0.3570,3266.00,0.442000,0.425000,2024,"Transit"
"TOI-763 b","TOI-763","b",9.79000000,0.03080263,2.28000000,5.60570000000,0.0100,5450.00,0.917000,0.897000,2020,"Transit"
"TOI-763 c","TOI-763","c",9.32000000,0.02932385,2.63000000,12.27370000000,0.0100,5450.00,0.917000,0.897000,2020,"Transit"
"TOI-771 b","TOI-771","b",2.47000000,0.00777149,1.36000000,2.32601550000,-0.1300,3370.00,0.220000,0.232000,2024,"Transit"
"TOI-771 c","TOI-771","c",2.87000000,0.00903003,,7.61000000000,-0.1300,3370.00,0.220000,0.232000,2025,"Radial Velocity"
"TOI-776 b","TOI-776","b",5.00000000,0.01573176,1.79800000,8.24662000000,-0.2100,3725.00,0.542000,0.547000,2020,"Transit"
"TOI-776 c","TOI-776","c",6.90000000,0.02170983,2.04700000,15.66532300000,-0.2100,3725.00,0.542000,0.547000,2020,"Transit"
"TOI-778 b","TOI-778","b",878.00000000,2.80000000,15.40000000,4.63361100000,0.0000,6643.00,1.400000,1.710000,2023,"Transit"
"TOI-782 b","TOI-782","b",19.10000000,0.06009532,2.73400000,8.02400150000,0.3400,3370.00,0.397000,0.413000,2024,"Transit"
"TOI-784 b","HD 307842","b",9.67000000,0.03042522,1.93000000,2.79703650000,-0.1300,5558.00,0.910000,0.907000,2023,"Transit"
"TOI-791 b","TOI-791","b",9.50000000,0.02989034,11.13051784,139.29931000000,-0.1400,6294.00,1.280000,1.474000,2026,"Transit"
"TOI-791 c","TOI-791","c",18.60000000,0.05852214,12.94637271,232.01570000000,-0.1400,6294.00,1.280000,1.474000,2026,"Transit"
"TOI-815 b","TOI-815","b",7.60000000,0.02391227,2.94000000,11.19725900000,-0.0900,4869.00,0.776000,0.770000,2024,"Transit"
"TOI-815 c","TOI-815","c",23.50000000,0.07393927,2.62000000,34.97614500000,-0.0900,4869.00,0.776000,0.770000,2024,"Transit"
"TOI-824 b","TOI-824","b",18.46700000,0.05810339,2.92600000,1.39297800000,-0.0920,4600.00,0.710000,0.695000,2020,"Transit"
"TOI-836 b","TOI-836","b",4.53000000,0.01425297,1.70400000,3.81673000000,-0.2840,4552.00,0.678000,0.665000,2023,"Transit"
"TOI-836.01","TOI-836","c",9.60000000,0.03020498,2.58700000,8.59545000000,-0.2840,4552.00,0.678000,0.665000,2021,"Transit"
"TOI-837 b","TOI-837","b",120.45696625,0.37900000,9.16894621,8.32491130000,0.0100,5995.00,1.142000,1.052000,2020,"Transit"
"TOI-858 B b","TOI-858 B","b",349.61124770,1.10000000,14.06727078,3.27971780000,0.1530,5842.00,1.081000,1.308000,2023,"Transit"
"TOI-892 b","TOI-892","b",301.93850000,0.95000000,11.99363000,10.62656000000,0.2400,6261.00,1.280000,1.390000,2020,"Transit"
"TOI-905 b","TOI-905","b",211.99261000,0.66700000,13.12573900,3.73949400000,0.1400,5570.00,0.968000,0.918000,2020,"Transit"
